DisplayName (class=java.lang.String)
c_5alpha-androstan-3beta%2C17beta-diol+disulfate = 5alpha-androstan-3beta%2C17beta-diol+disulfate
2807453 = Aspartate+Glutamate+Metabolism
2807451 = Energy+status
c_1-%281-enyl-palmitoyl%29-2-oleoyl-GPE+%28P-16%3A0%2F18%3A1%29* = 1-%281-enyl-palmitoyl%29-2-oleoyl-GPE+%28P-16%3A0%2F18%3A1%29*
2935752 = vanillylmandelate+%28VMA%29
2935751 = NAD%2B
2935750 = NADH
2935756 = O2
2807456 = Tryptophan+Metabolism
2935755 = homogentisate
c_1-%281-enyl-palmitoyl%29-2-linoleoyl-GPC+%28P-16%3A0%2F18%3A2%29* = 1-%281-enyl-palmitoyl%29-2-linoleoyl-GPC+%28P-16%3A0%2F18%3A2%29*
2935754 = H%2B
2935753 = 1.13.11.5
c_Unknown+-+23295 = Unknown+-+23295
c_Unknown+-+23296 = Unknown+-+23296
2935759 = Microbiome
c_Unknown+-+23297 = Unknown+-+23297
2935758 = Fe2%2B
2935757 = 4-maleyl-acetoacetate
c_Unknown+-+23293 = Unknown+-+23293
c_Unknown+-+23294 = Unknown+-+23294
2807422 = H2O
2935781 = CoA
2934450 = PPi
2935780 = H2O
2934453 = 2.7.2.11
2807428 = nicotinurate
2935785 = 3%2C4-dihydroxyphenylacetate
2934454 = glutamate
2935784 = 3%2C4-dihydroxy+phenylacetaldehyde
2934451 = H%2B
2935783 = NAD%2B
2934452 = ATP
2807429 = ATP
2935782 = 1.2.1.3
2934457 = Mg2%2B
2807424 = glycine
2935789 = 4.1.1.53
2934458 = glutamate-5-P
2807423 = 2.3.1.13
2935788 = H%2B
2934455 = ATP
2807426 = PPi
2935787 = NADH
2934456 = ADP
2807425 = AMP
2935786 = H2O
2934459 = 1.2.1.88
2807430 = 2.4.2.12
2807433 = PPi
c_Unknown+-+11299 = Unknown+-+11299
2935770 = phenylpyruvate
c_sphingomyelin+%28d18%3A2%2F24%3A2%29* = sphingomyelin+%28d18%3A2%2F24%3A2%29*
2935774 = O2
2935773 = ascorbate
2935772 = Fe2%2B
2935771 = CO2
2934446 = AMP
2807435 = 2.4.2.1
2935778 = acetoacetate
2934447 = aspartate
2935777 = acetoacetyl-CoA
2934444 = 6.3.4.5
2807437 = Pi
2935776 = 3.1.2.11
2934445 = argininosuccinate
2807436 = ribose+1-P
2935775 = 2-hydroxyphenylacetate
2934448 = citrulline
c_Unknown+-+23276 = Unknown+-+23276
2934449 = Mg2%2B
2935779 = H%2B
c_decanoylcarnitine+%28C10%29 = decanoylcarnitine+%28C10%29
c_Unknown+-+11261 = Unknown+-+11261
c_1-%281-enyl-palmitoyl%29-2-myristoyl-GPC+%28P-16%3A0%2F14%3A0%29* = 1-%281-enyl-palmitoyl%29-2-myristoyl-GPC+%28P-16%3A0%2F14%3A0%29*
2826560 = Zn2%2B
2826561 = H2O
2826562 = 1.13.11.20
2826563 = O2
2952219 = Zn2%2B
2826564 = Fe2%2B
2953548 = H%2B
2826566 = cysteine+sulfinic+acid
2952218 = NH3
2953549 = NAD%2B
2826567 = 4.4.1.5
2952215 = threonate
2826568 = methylglyoxal
2952216 = 3.5.4.5
2953547 = 1.1.1.-
2826569 = Ni2%2B
2952213 = oxalate+%28ethanedioate%29
2953544 = 2.7.1.48
c_Unknown+-+24571 = Unknown+-+24571
2952211 = cadaverine
2952212 = ROS
2953543 = Cu2%2B
2953540 = acetyl-CoA
p_Aminosugar+Metabolism = Aminosugar+Metabolism
2952210 = 1-piperideine
2953541 = Mg2%2B
c_3%2C4-methyleneheptanoate = 3%2C4-methyleneheptanoate
2826550 = ADP
2826551 = 1.1.1.27
2826552 = 3-mercaptolactic+acid
2953539 = Mn2%2B
2826553 = NAD%2B
2952209 = %3F
2826554 = NADH
2953537 = 4.1.3.4
2826555 = 3-mercaptopyruvic+acid
2952207 = H2O
2826556 = 3.4.13.18
2952204 = FADH2
2826557 = glycine
2952205 = SPON
2826558 = cysteine
2953533 = H2O
2826559 = cysteinylglycine
2952203 = FAD
2953534 = glutamine
2952200 = 1.3.8.8
2953531 = Mg2%2B
2953532 = glutamate
c_Unknown+-+24585 = Unknown+-+24585
2953530 = PPi
c_Unknown+-+24588 = Unknown+-+24588
p_Androgenic+Steroids = Androgenic+Steroids
2826540 = glutamate
2826541 = 2-aminobutyrate
2826542 = ATP
2826543 = 6.3.2.2
2952239 = 18-hydroxy+corticosterone
2826544 = gamma-glutamyl-+alanine
c_5alpha-pregnan-3beta%2C20alpha-diol+disulfate = 5alpha-pregnan-3beta%2C20alpha-diol+disulfate
2826545 = ATP
2952237 = H2O
2953568 = H%2B
2952238 = reduced+ferredoxin
2826547 = alanine
2953566 = PLP
2826548 = Pi
2952236 = 1.14.15.4
2953567 = NH3
2826549 = Mg2%2B
2952233 = NAD%2B
2953564 = 4.3.1.19
2952234 = NADH
2952232 = H%2B
2953563 = FAD
2953560 = 1.3.8.7
2952230 = 1.1.1.62
c_Unknown+-+24556 = Unknown+-+24556
2952228 = Donor-H2
2952229 = Acceptor
2952226 = O2
2953557 = 2.7.1.150
2826535 = 6.3.2.2
2952227 = H2O
2953558 = phosphatidylinositol-3%2C5-+diphosphate%2C+PI%283%2C5%29P2
2826536 = gamma-glutamyl-+2-aminobutyrate
2953555 = argininosuccinate
2826537 = ADP
2952225 = H%2B
2826538 = Pi
2952222 = 1.14.99.38
2953553 = 4.3.2.1
2826539 = Mg2%2B
2952223 = 25-hydroxycholesterol
2953554 = fumarate
2952220 = H2O
c_Unknown+-+24565 = Unknown+-+24565
2953550 = NADH
c_quinate = quinate
2952259 = 3.1.3.5
2953588 = N-palmitoyl+taurine
2952255 = 4.1.1.63
2953586 = taurine
2952256 = CO2
2953587 = N-stearoyl+taurine
2952253 = H%2B
2953584 = Pi
2952254 = Ca2%2B
2953585 = 3.5.1.99
2952251 = linoleate+%2818%3A2n6%29
2953582 = Mg2%2B
2953583 = H2O
2952250 = H2O
2826590 = 6.3.2.3
2781998 = PPi
2826592 = ADP
2781999 = AMP
2826593 = Pi
2826594 = ATP
2781997 = 6.2.1.2
2826595 = Mg2%2B
c_Unknown+-+24546 = Unknown+-+24546
2781994 = acetyl+CoA
c_1-palmitoyl-2-pentadecanoyl-GPC+%2816%3A0%2F15%3A0%29* = 1-palmitoyl-2-pentadecanoyl-GPC+%2816%3A0%2F15%3A0%29*
2781995 = 3-ketoacyl-CoA
2826597 = gamma-glutamyl-+cysteine
2781992 = 2.3.1.16
2826598 = 6.3.2.2
c_Unknown+-+24549 = Unknown+-+24549
2781993 = Short-chain+acyl-CoA
2826599 = Mg2%2B
2781990 = carnitine
2953579 = 3.1.3.2
2781991 = CoA
2952246 = 20%3A3n6
2953577 = PLP
2952244 = 20%3A5n3
2953575 = glutamate
2952245 = 22%3A6n3
2953576 = alpha-KG
2952242 = oxidized+ferredoxin
2953573 = 2.6.1.13
2952243 = 3.1.1.4
c_Unknown+-+24542 = Unknown+-+24542
2952240 = O2
c_Unknown+-+24544 = Unknown+-+24544
c_Unknown+-+24545 = Unknown+-+24545
2953570 = 5.3.3.-
c_carboxyibuprofen+glucuronide* = carboxyibuprofen+glucuronide*
2781987 = 2.3.1.21
2826581 = ADP
2826582 = Pi
2781985 = H2O
2826583 = ATP
2826584 = ROS
2781983 = 4.2.1.17
2826586 = cystine
2781981 = 3-ketoacyl-CoA
2826587 = ROS
2935701 = dimethylallyl+pyrophosphate+%28DMAPP%29
2781980 = acetyl+CoA
2935700 = 5.3.3.2
2952278 = ribose+1-P
2935703 = 2.5.1.1
2952276 = 2.4.2.1
2935709 = 2.7.1.36
2952273 = O2
2952274 = H%2B
2935707 = PPi
2952271 = %5B2Fe-2S%5D
c_Unknown+-+24512 = Unknown+-+24512
2935706 = Mg2%2B
2952272 = N1-methyl-+4-pyridone-+3-carboxamide
2952270 = H2O2
c_Unknown+-+13866 = Unknown+-+13866
p_Drug+-+Other = Drug+-+Other
2781979 = CoA
2826570 = glutathione%2C+reduced+%28GSH%29
2781977 = 2.3.1.16
2826571 = S-lactoylglutathione
c_Unknown+-+12544 = Unknown+-+12544
2781974 = CoA
2826572 = 1.8.1.7
c_Unknown+-+12543 = Unknown+-+12543
2781975 = Medium-chain+acylcarnitine
2826573 = glutathione%2C+oxidized+%28GSSG%29
2781972 = 2.3.1.137
2826574 = NADPH
2781973 = carnitine
2826575 = FAD
2781970 = ATP
2826576 = NADP%2B
c_Unknown+-+24527 = Unknown+-+24527
2781971 = coenzyme+A
2826578 = 3.5.2.9
2826579 = 5-oxoproline
c_3-carboxy-4-methyl-5-propyl-2-furanpropanoate+%28CMPF%29 = 3-carboxy-4-methyl-5-propyl-2-furanpropanoate+%28CMPF%29
2952268 = 1.2.3.1
2953599 = nucleotidase
2952269 = H2O
2952266 = H2O
2953597 = glutamate
2953598 = ATP
2953595 = glutamine
2952265 = AMP
2953596 = H%2B
c_1-linoleoyl-2-docosapentaenyol-GPC+%2818%3A2%2F22%3A5n3%29* = 1-linoleoyl-2-docosapentaenyol-GPC+%2818%3A2%2F22%3A5n3%29*
2953593 = Mg2%2B
2952263 = 3.6.1.22
2953594 = AMP
2952260 = Pi
c_sphingomyelin+%28d18%3A1%2F22%3A2%2C+d18%3A2%2F22%3A1%2C+d16%3A1%2F24%3A2%29* = sphingomyelin+%28d18%3A1%2F22%3A2%2C+d18%3A2%2F22%3A1%2C+d16%3A1%2F24%3A2%29*
2952261 = 2%27-deoxyguanosine
2953590 = 6.3.5.2
c_9%2C10-DiHOME = 9%2C10-DiHOME
c_1-%281-enyl-stearoyl%29-2-linoleoyl-GPC+%28P-18%3A0%2F18%3A2%29* = 1-%281-enyl-stearoyl%29-2-linoleoyl-GPC+%28P-18%3A0%2F18%3A2%29*
c_Unknown+-+12636 = Unknown+-+12636
c_linoleoyl-linolenoyl-glycerol+%2818%3A2%2F18%3A3%29+%5B2%5D* = linoleoyl-linolenoyl-glycerol+%2818%3A2%2F18%3A3%29+%5B2%5D*
c_Unknown+-+11308 = Unknown+-+11308
c_1-%281-enyl-palmitoyl%29-2-palmitoyl-GPC+%28P-16%3A0%2F16%3A0%29* = 1-%281-enyl-palmitoyl%29-2-palmitoyl-GPC+%28P-16%3A0%2F16%3A0%29*
p_Glycerolipid+Metabolism+ = Glycerolipid+Metabolism+
c_Unknown+-+11315 = Unknown+-+11315
c_1-dihomo-linolenylglycerol+%2820%3A3%29 = 1-dihomo-linolenylglycerol+%2820%3A3%29
c_N-formylanthranilic+acid = N-formylanthranilic+acid
2953609 = 2.7.8.11
c_1-%281-enyl-stearoyl%29-2-docosahexaenoyl-GPE+%28P-18%3A0%2F22%3A6%29* = 1-%281-enyl-stearoyl%29-2-docosahexaenoyl-GPE+%28P-18%3A0%2F22%3A6%29*
c_lactosyl-N-nervonoyl-sphingosine+%28d18%3A1%2F24%3A1%29* = lactosyl-N-nervonoyl-sphingosine+%28d18%3A1%2F24%3A1%29*
2953607 = 5-methylthioadenosine+%28MTA%29
c_1-linoleoyl-2-linolenoyl-GPC+%2818%3A2%2F18%3A3%29* = 1-linoleoyl-2-linolenoyl-GPC+%2818%3A2%2F18%3A3%29*
2953606 = dcSAM
2953604 = 2.5.1.16
2953601 = H2O
2953600 = Pi
c_azelate+%28C9-DC%29 = azelate+%28C9-DC%29
c_1-%281-enyl-palmitoyl%29-2-docosahexaenoyl-GPC+%28P-16%3A0%2F22%3A6%29* = 1-%281-enyl-palmitoyl%29-2-docosahexaenoyl-GPC+%28P-16%3A0%2F22%3A6%29*
c_oxalate+%28ethanedioate%29 = oxalate+%28ethanedioate%29
c_N-trimethyl+5-aminovalerate = N-trimethyl+5-aminovalerate
2953627 = H%2B
c_gamma-glutamylvaline = gamma-glutamylvaline
2953626 = 1.2.1.-
2953622 = Ca2%2B
2953620 = 3.1.4.4
p_Pyrimidine+Metabolism%2C+Cytidine+containing = Pyrimidine+Metabolism%2C+Cytidine+containing
p_Carnitine+Metabolism = Carnitine+Metabolism
2953616 = H%2B
2953617 = 1.4.3.2
2953614 = Mg2%2B
2953615 = CMP
2953612 = Mn2%2B
2953610 = myo-inositol
c_phosphatidylethanolamine+%28P-18%3A1%2F20%3A4%2C+P-16%3A0%2F22%3A5n3%29* = phosphatidylethanolamine+%28P-18%3A1%2F20%3A4%2C+P-16%3A0%2F22%3A5n3%29*
c_1-%281-enyl-stearoyl%29-2-arachidonoyl-GPC+%28P-18%3A0%2F20%3A4%29 = 1-%281-enyl-stearoyl%29-2-arachidonoyl-GPC+%28P-18%3A0%2F20%3A4%29
c_phenol+sulfate = phenol+sulfate
c_3-methylhistidine = 3-methylhistidine
2952318 = 1.14.11.1
2953649 = O2
2952319 = O2
2952316 = H2O
2953647 = 18%3A3n3
2953648 = red+e-+acceptor
2952314 = 4.2.1.17
2953646 = 18%3A2n6
c_sphingomyelin+%28d18%3A2%2F18%3A1%29* = sphingomyelin+%28d18%3A2%2F18%3A1%29*
2952312 = H2O
2953643 = 1.14.19.3
2952310 = tetrahydrofolate
2952311 = formaldehyde
2953640 = PPi
c_1%2C2-dioleoyl-GPC+%2818%3A1%2F18%3A1%29 = 1%2C2-dioleoyl-GPC+%2818%3A1%2F18%3A1%29
2952309 = FAD
c_inosine = inosine
2953638 = 3-hydroxy-3-+methylglutarate
2952308 = O2
2953639 = 2.7.7.6
2952305 = 3-%284-hydroxyphenyl%29lactate
2953636 = 3.1.2.27
2952306 = 1.5.8.3
2952304 = NAD%2B
2952301 = NADH
2953632 = H2O
2952302 = H%2B
2953633 = %3F
2953630 = NAD%2B
2952300 = Microbiome
2953631 = NADH
c_1-margaroyl-2-linoleoyl-GPC+%2817%3A0%2F18%3A2%29* = 1-margaroyl-2-linoleoyl-GPC+%2817%3A0%2F18%3A2%29*
2807365 = isonicotinamide
2807367 = PPi
2807366 = 2.7.7.1
2934471 = ornithine
2807361 = SAM
2934472 = H2O
2807360 = SAH
2807363 = ISO
2934470 = Co2%2B
2807362 = 1-methylnicotinamide
2934476 = glutamate
2934473 = 2.6.1.13
2934479 = 6.3.4.16
2807369 = ATP
2934477 = PLP
2934478 = alpha-KG
2807375 = 3.2.2.6
2807378 = ADP-ribose
2934460 = H%2B
2807372 = Microbiome
2935792 = CO2
2934461 = NADH
2807371 = H%2B
2935791 = PLP
2807374 = nicotinate
2935790 = H%2B
2807373 = 6-hydroxynicotinate
2934465 = L-glutamate+gamma-semialdehyde
2935795 = Microbiome
2934462 = H2O
2935794 = 2-phenylethylamine
2934463 = NAD%2B
2934468 = arginine
2934469 = urea
2807379 = H2O
2935799 = pyruvate
2934466 = 3.5.3.1
2784266 = Glycolysis
2935798 = NH3
2934467 = Mn2%2B
2935797 = H2O
c_alpha-ketoglutaramate* = alpha-ketoglutaramate*
2784264 = GLYCOSYLATION
2784263 = ATP
2784262 = glucosamine
2784260 = ADP
2807380 = 1.6.1.2
c_phosphatidylcholine+%2814%3A0%2F14%3A0%2C+16%3A0%2F12%3A0%29 = phosphatidylcholine+%2814%3A0%2F14%3A0%2C+16%3A0%2F12%3A0%29
2807343 = 2.4.2.1
2934490 = NADP%2B
2807342 = ATP
2807344 = Pi
2934493 = FAD
2934494 = Ca2%2B
2934491 = O2
2934492 = nitric+oxide
2934497 = FMN
2934495 = tetrahydrobiopterin
2784259 = 2.7.1.1
2784258 = Mg2%2B
2807347 = ribose+1-P
c_1%2C2-dipalmitoyl-GPC+%2816%3A0%2F16%3A0%29 = 1%2C2-dipalmitoyl-GPC+%2816%3A0%2F16%3A0%29
2934499 = NADPH
2784255 = 5.4.2.3
2807349 = H2O
2807348 = 3.6.1.9
2784252 = ATP
c_lanthionine = lanthionine
2784251 = ADP
2784250 = 2.7.1.1
2786800 = 3.6.1.19
2786802 = H2O
p_Drug+-+Topical+Agents = Drug+-+Topical+Agents
2786803 = dUTP
c_3-aminoisobutyrate = 3-aminoisobutyrate
2786804 = PPi
2786805 = 3.6.1.17
2786806 = P1%2CP4-Bis%285%27-uridyl%29+tetraphosphate
2786808 = 3.5.2.2
2786809 = Zn2%2B
c_2-oleoyl-GPE+%2818%3A1%29* = 2-oleoyl-GPE+%2818%3A1%29*
2807356 = ADP
2807355 = ATP
2934482 = Mg2%2B
2934483 = ADP
2934480 = carbamoyl-phosphate
2807352 = 2.7.1.22
2934481 = H%2B
2934486 = ATP
2934487 = CO2
2934484 = NH3
2934485 = Pi
2784247 = 5.3.1.8
2784245 = Pi
2807357 = 2.1.1.1
2934488 = H2O
2784244 = GDP
2934489 = 1.14.13.39
2807359 = H%2B
2784242 = 2.7.7.22
2784241 = ADP
c_octadecanedioylcarnitine+%28C18-DC%29* = octadecanedioylcarnitine+%28C18-DC%29*
2784240 = ATP
2786810 = H2O
2786811 = ureidopropionate
2786813 = 2.7.7.8
c_4-vinylguaiacol+sulfate = 4-vinylguaiacol+sulfate
2786815 = Pi
2786817 = 2.7.4.6
2786818 = dCDP
2786819 = ADP
c_Unknown+-+18779 = Unknown+-+18779
c_1-linolenoyl-GPC+%2818%3A3%29* = 1-linolenoyl-GPC+%2818%3A3%29*
c_glycerophosphoethanolamine = glycerophosphoethanolamine
2784237 = 2.7.1.1
2784236 = CoA
2784233 = H%2B
2784232 = acetyl+CoA
2784231 = 2.3.1.4
2784230 = H%2B
2786820 = ATP
2786821 = dCTP
2786822 = 2.7.4.6
2786825 = 1.17.4.1
2786826 = dUDP
2786827 = H2O
2786828 = UDP
2786829 = thioredoxin
c_10-undecenoate+%2811%3A1n1%29 = 10-undecenoate+%2811%3A1n1%29
c_Unknown+-+16124 = Unknown+-+16124
c_5alpha-pregnan-3beta%2C20beta-diol+monosulfate+%281%29 = 5alpha-pregnan-3beta%2C20beta-diol+monosulfate+%281%29
2784229 = PPi
c_citrulline = citrulline
2784228 = Mg2%2B
2784227 = UTP
2784226 = UDP-N-acetylglucosamine
2784225 = N-acetyl-glucosamine+1-phosphate
2784224 = 2.7.7.23
2784221 = 5.4.2.8
2784220 = Ca2%2B
2786830 = 2.7.1.48
2785502 = Pyrimidine+Metabolism
2786833 = 2.7.4.9
2785504 = Galactose+Metabolism
2786836 = ADP
c_N-delta-acetylornithine = N-delta-acetylornithine
2786837 = ATP
2785507 = Glycogen+Metabolism
2786838 = 2.7.7.7
c_glycosyl-N-palmitoyl-sphingosine+%28d18%3A1%2F16%3A0%29 = glycosyl-N-palmitoyl-sphingosine+%28d18%3A1%2F16%3A0%29
2807387 = H2O
2807386 = %5B2Fe-2S%5D
2807389 = H2O2
2807388 = O2
2807383 = NADPH
2784219 = H2O
2807385 = 1.2.3.1
2784218 = Mg2%2B
2807384 = NADH
2784216 = NADP%2B
c_margaroylcarnitine+%28C17%29* = margaroylcarnitine+%28C17%29*
2784214 = 4.2.1.47
2784212 = NADPH
c_1-palmityl-GPE+%28O-16%3A0%29* = 1-palmityl-GPE+%28O-16%3A0%29*
2784211 = H%2B
2784210 = NADP%2B
2786841 = PPi
2785511 = Glycolysis
2786842 = 2.7.4.14
2786844 = ATP
2786845 = ADP
c_cytidine = cytidine
2786847 = 2.1.3.2
2786848 = Pi
2807392 = H%2B
2786849 = N-carbamoyl-+aspartate
2807391 = N1-methyl-+4-pyridone-+3-carboxamide
2807397 = PPi
c_Unknown+-+17438 = Unknown+-+17438
2807399 = 5-phospho-alpha-D-ribose+1-diphosphate
2807394 = CO2
2807393 = 2.4.2.19
2784208 = 1.1.1.224
2807396 = Mg2%2B
2807395 = quinolinate
2784206 = NAD%2B
2784205 = NADH
2784203 = H%2B
2784202 = Microbiome
2786850 = carbamoylphosphate
2786851 = aspartate
2786852 = 2.7.4.14
2786855 = 3.6.1.23
c_3-methylglutarate%2F2-methylglutarate = 3-methylglutarate%2F2-methylglutarate
2786857 = Zn2%2B
2786858 = PPi
2786859 = Mg2%2B
2935840 = Mg2%2B
2934513 = Pi
2935843 = Mn2%2B
2934510 = ATP
2935842 = 4-hydroxyphenylpyruvate
2935841 = FAD
2934516 = Mg2%2B
2935848 = 1.2.1.5
2786740 = dTDP
2934517 = CO2
2785410 = sedoheptulose-+7-phosphate
2935847 = TPP
2786741 = ADP
2951087 = PPi
c_valine = valine
2934514 = 4.1.1.19
2785411 = Mg2%2B
2935846 = O2
2786742 = ATP
2934515 = H%2B
2935845 = CO2
2786743 = 2.7.4.6
2951089 = 2.1.1.43
c_N6-acetyllysine = N6-acetyllysine
2785413 = 2.7.1.2
2785414 = glucose
2786745 = dTTP
2951083 = ATP
2934518 = PLP
2785415 = ATP
2786746 = ATP
2951086 = Mg2%2B
2934519 = agmatine
2785416 = ADP
2935849 = NADH
2786747 = ADP
2951085 = H%2B
2785417 = H%2B
2786748 = 4.1.1.23
2951080 = H%2B
2785418 = glucose-6-phosphate
2786749 = orotidylate
2785419 = Mg2%2B
2951082 = 2.7.7.18
2951081 = NADPH
c_Unknown+-+24845++-+retired+for+2-naphthol+sulfate = Unknown+-+24845++-+retired+for+2-naphthol+sulfate
c_flavin+adenine+dinucleotide+%28FAD%29 = flavin+adenine+dinucleotide+%28FAD%29
2935832 = O2
2935831 = H%2B
2934500 = 4.3.2.1
2935830 = 1.4.3.2
2934505 = Mg2%2B
2785420 = 2.7.1.16
2935837 = H2O2
2786751 = 1.3.5.2
2951077 = NADP%2B
2934506 = NADPH
2785421 = H%2B
2935836 = NH3
2786752 = a+quinol
2951076 = 1.1.1.21
2934503 = fumarate
2785422 = ribulose
2935835 = H2O
2786753 = orotate
2934504 = 1.2.1.41
2786754 = 4%2C5-dihydroorotate
2951078 = ribitol
c_2-hydroxypalmitate = 2-hydroxypalmitate
2934509 = H%2B
2785424 = ADP
2786755 = a+quinone
2951073 = CoA
2785425 = ATP
2786756 = 2.4.2.1
2934507 = NADP%2B
2785426 = 3.1.3.23
2935839 = Microbiome
2786757 = Pi
c_palmitoyl+ethanolamide = palmitoyl+ethanolamide
2934508 = ADP
2785427 = erythrose
2935838 = FAD
2786758 = ribose+1-P
2951074 = H2O
2786759 = uracil
2785429 = Pi
2951071 = 3-hydroxy-+3-methylglutaryl+CoA
2951070 = 2.3.3.10
2934530 = 2.1.3.3
2935862 = 1.4.3.4
2935860 = H%2B
2934534 = H%2B
2935866 = 3-methoxy-+4-hydroxyphenyl+acetaldehyde
c_carotene+diol+%283%29 = carotene+diol+%283%29
2935864 = FAD
2786760 = deoxyuridine
2934533 = Pi
2785430 = H2O
2935863 = H2O2
2786761 = 2.4.2.4
2785431 = 1.1.1.44
2786762 = ribose+1-P
2934539 = Mn2%2B
2935869 = O2
2786763 = Pi
2934536 = 3.5.3.11
2785433 = CO2
2935868 = NH3
2785434 = NADP%2B
2935867 = H2O
2785435 = 6-phosphogluconate
2786766 = 3.6.1.5
2785436 = NADPH
2786767 = Pi
2785437 = H%2B
2786768 = H2O
2785438 = 2.7.6.1
2785439 = PRPP
p_Inositol+Metabolism = Inositol+Metabolism
c_1-palmitoyl-2-oleoyl-GPC+%2816%3A0%2F18%3A1%29 = 1-palmitoyl-2-oleoyl-GPC+%2816%3A0%2F18%3A1%29
2935851 = 2-phenylacetaldehyde
2935850 = NAD%2B
2934523 = H%2B
2935855 = H%2B
2935854 = Fe2%2B
c_carotene+diol+%282%29 = carotene+diol+%282%29
2934521 = 4.1.1.17
2785440 = ATP
2786771 = 3.6.1.5
2934522 = putrescine
2785441 = AMP
2935852 = H2O
c_Unknown+-+23196 = Unknown+-+23196
2934527 = 5.3.3.-
2785442 = Mg2%2B
2935859 = PLP
2951099 = beta-alanine
2935858 = CO2
2786774 = 3.5.4.5
2934525 = CO2
2785444 = 1.1.1.21
2934526 = PLP
2785445 = H%2B
2935856 = 4.1.1.28
2786776 = uridine
2785446 = NADPH
2786777 = H2O
2951095 = Cd2%2B
2785447 = NADP%2B
2786778 = NH3
2951094 = 3.4.13.20
2934529 = N-acetylarginine
2785448 = D-ribose
2786779 = Zn2%2B
2785449 = ribitol
2951096 = Mn2%2B
2951091 = Protein-+6-N-dimethyl-+lysine
2951090 = SAM
2951092 = SAH
2807321 = 3.6.1.22
2807320 = Pi
2807323 = AMP
2947868 = galactono-+1%2C4-lactone
2947869 = 2.3.1.57
2935880 = Fe2%2B
2807329 = ADP
2935884 = H%2B
2934553 = TCA+Cycle
2807328 = nicotinate+ribonucleoside
2935883 = phenylacetyl-CoA
2935882 = 2.3.1.14
p_Modified+Peptides = Modified+Peptides
2935881 = NADH
2934556 = Polyamine+Metabolism
2935888 = 1.4.3.4
2786780 = 2.7.1.21
c_5alpha-androstan-3beta%2C17alpha-diol+disulfate = 5alpha-androstan-3beta%2C17alpha-diol+disulfate
2934557 = 1.3.1.72
2807324 = H2O
2785450 = 5.3.1.6
2935887 = glutamine
c_phosphatidylcholine+%28O-18%3A1%2F20%3A4%2C+O-16%3A0%2F22%3A5n3%29* = phosphatidylcholine+%28O-18%3A1%2F20%3A4%2C+O-16%3A0%2F22%3A5n3%29*
2807327 = ATP
2935886 = CoA
c_carotene+diol+%281%29 = carotene+diol+%281%29
2807326 = 2.7.1.173
2935885 = phenylacetylglutamine
2786783 = ATP
2785453 = 3.1.1.31
2786784 = ADP
2785454 = 6-phosphonoglucono-+1%2C5-lactone
2786785 = 1.3.1.2
2934558 = 7-dehydrodesmosterol
2786786 = NADPH
c_1-stearoyl-2-linoleoyl-GPI+%2818%3A0%2F18%3A2%29 = 1-stearoyl-2-linoleoyl-GPI+%2818%3A0%2F18%3A2%29
2934559 = 7-dehydrocholesterol
2785456 = H2O
2935889 = FAD
2786787 = %5B4Fe-4S%5D
2785457 = 1.1.1.49
2786788 = 5%2C6-dihydrouracil
2786789 = NADP%2B
2785459 = NADP%2B
2947866 = galactonate
c_Unknown+-+23160 = Unknown+-+23160
2947867 = H2O
2947865 = 3.1.1.25
2807332 = nicotinate
2807331 = 2.4.99.20
2807334 = NADP%2B
2807333 = nicotinamide
2807330 = nicotinic+acid+mononucleotide+%28NaMN%29
2934541 = ARGININE+METABOLISM+AND+UREA+CYCLE
2935873 = acetyl+CoA
2807339 = Mg2%2B
2935871 = 2.3.1.9
2935870 = H%2B
2807336 = 2.7.7.18
2785460 = H%2B
2786791 = FAD
2807335 = NAADP
2785461 = NADPH
2935876 = NAD%2B
2786792 = 5.3.3.-
2934543 = Aspartate+Glutamate+Metabolism
2807338 = PPi
2935875 = 1.2.1.5
2786793 = DNA
2807337 = H%2B
2785463 = 2.2.1.2
2935874 = CoA
2786794 = 5-methyl-2%27-deoxycytidine
2786795 = 2.7.1.74
2934547 = Proline+Metabolism
2935879 = H%2B
2786797 = deoxycytidine
2786798 = ATP
2785468 = 2.7.1.15
2786799 = ADP
2934570 = H%2B
c_oleoyl-linoleoyl-glycerol+%2818%3A1%2F18%3A2%29+%5B1%5D = oleoyl-linoleoyl-glycerol+%2818%3A1%2F18%3A2%29+%5B1%5D
2934571 = 1.14.13.159
2934574 = 1.3.1.70
2807307 = 6.3.5.1
2934575 = NAD%28P%29%2B
2934572 = vitamin+D3
2807309 = AMP
2934573 = calcidiol
2807308 = glutamine
2785470 = ADP
2934578 = NAD%28P%29H
2785471 = Mg2%2B
2934579 = 4%2C4-dimethyl-5a-+cholesta-8%2C24-dien-3-b-ol
2934576 = 4%2C4-dimethylcholesta-+8%2C14%2C24-trienol
2785473 = ATP
2934577 = H%2B
2785474 = 4.1.1.34
2785475 = beta-keto-+galactonate
2785477 = CO2
c_1-oleoyl-2-docosapentaenoyl-GPC+%2818%3A1%2F22%3A5n6%29* = 1-oleoyl-2-docosapentaenoyl-GPC+%2818%3A1%2F22%3A5n6%29*
c_Unknown+-+24475 = Unknown+-+24475
2785478 = H%2B
c_3-hydroxy-2-ethylpropionate = 3-hydroxy-2-ethylpropionate
c_Unknown+-+23145 = Unknown+-+23145
2785479 = 1.1.1.21
2947880 = cortisol
2947881 = NADPH
